t, reading, IMUVal 
87.06000, 326.00000, 24368.00000 
87.11000, 317.00000, 25204.00000 
87.16000, 276.00000, 26718.00000 
87.21000, 260.00000, 26470.00000 
87.26000, 253.00000, 25360.00000 
87.31000, 252.00000, 25588.00000 
87.36000, 252.00000, 28556.00000 
87.41000, 254.00000, 25692.00000 
87.46000, 255.00000, 27274.00000 
87.51000, 256.00000, 28608.00000 
87.56000, 258.00000, 29892.00000 
87.61000, 260.00000, 32546.00000 
87.66000, 261.00000, 31532.00000 
87.71000, 262.00000, 30426.00000 
87.76000, 262.00000, 32236.00000 
87.81000, 263.00000, 33584.00000 
87.86000, 263.00000, 32524.00000 
87.91000, 264.00000, 30996.00000 
87.96000, 264.00000, 28884.00000 
88.01000, 263.00000, 26184.00000 
88.06000, 267.00000, 19662.00000 
88.11000, 272.00000, 18938.00000 
88.16000, 291.00000, 18412.00000 
88.21000, 299.00000, 21734.00000 
88.26000, 297.00000, 21416.00000 
88.31000, 291.00000, 17972.00000 
88.36000, 290.00000, 22090.00000 
88.41000, 281.00000, 24902.00000 
88.46000, 268.00000, 25488.00000 
88.51000, 259.00000, 26410.00000 
88.56000, 254.00000, 27902.00000 
88.61000, 254.00000, 31070.00000 
88.66000, 260.00000, 28792.00000 
88.71000, 261.00000, 29694.00000 
88.76000, 259.00000, 33494.00000 
88.81000, 259.00000, 31166.00000 
88.86000, 261.00000, 33514.00000 
88.91000, 263.00000, 32720.00000 
88.96000, 263.00000, 31490.00000 
89.01000, 263.00000, 31942.00000 
89.06000, 263.00000, 29048.00000 
89.11000, 263.00000, 26348.00000 
89.16000, 264.00000, 25504.00000 
89.21000, 266.00000, 25272.00000 
89.26000, 266.00000, 24194.00000 
89.31000, 265.00000, 21194.00000 
89.36000, 268.00000, 18298.00000 
89.41000, 281.00000, 16660.00000 
89.46000, 287.00000, 16856.00000 
89.51000, 287.00000, 25878.00000 
89.56000, 289.00000, 23192.00000 
89.61000, 290.00000, 20332.00000 
89.66000, 275.00000, 22168.00000 
89.71000, 262.00000, 22238.00000 
89.76000, 257.00000, 24090.00000 
89.81000, 253.00000, 26370.00000 
89.86000, 254.00000, 29462.00000 
89.91000, 256.00000, 30210.00000 
89.96000, 259.00000, 28336.00000 
90.01000, 258.00000, 27344.00000 
90.06000, 259.00000, 27400.00000 
90.11000, 259.00000, 32250.00000 
90.16000, 259.00000, 32242.00000 
90.21000, 260.00000, 30692.00000 
90.26000, 260.00000, 30962.00000 
90.31000, 260.00000, 33360.00000 
90.36000, 260.00000, 31750.00000 
90.41000, 261.00000, 28960.00000 
90.46000, 262.00000, 26342.00000 
90.51000, 264.00000, 23780.00000 
90.56000, 264.00000, 20614.00000 
90.61000, 264.00000, 17224.00000 
90.66000, 267.00000, 16494.00000 
90.71000, 278.00000, 18390.00000 
90.76000, 282.00000, 27160.00000 
90.81000, 290.00000, 26298.00000 
90.86000, 303.00000, 23284.00000 
90.91000, 295.00000, 24224.00000 
90.96000, 272.00000, 24572.00000 
91.01000, 270.00000, 24810.00000 
91.06000, 260.00000, 26094.00000 
91.11000, 258.00000, 26976.00000 
91.16000, 258.00000, 28736.00000 
91.21000, 258.00000, 27076.00000 
91.26000, 258.00000, 27768.00000 
91.31000, 259.00000, 28342.00000 
91.36000, 260.00000, 30724.00000 
91.41000, 261.00000, 34080.00000 
91.46000, 261.00000, 34200.00000 
91.51000, 261.00000, 35324.00000 
91.56000, 261.00000, 33614.00000 
91.61000, 261.00000, 32480.00000 
91.66000, 262.00000, 31738.00000 
91.71000, 264.00000, 29252.00000 
91.76000, 267.00000, 27106.00000 
91.81000, 267.00000, 25564.00000 
91.86000, 267.00000, 23526.00000 
91.91000, 269.00000, 20856.00000 
91.96000, 281.00000, 22648.00000 
92.01000, 286.00000, 19222.00000 
92.06000, 283.00000, 24604.00000 
92.11000, 283.00000, 27512.00000 
92.16000, 289.00000, 26380.00000 
92.21000, 284.00000, 24196.00000 
92.26000, 273.00000, 25202.00000 
92.31000, 265.00000, 26376.00000 
92.36000, 259.00000, 26926.00000 
92.41000, 257.00000, 26954.00000 
92.46000, 257.00000, 32022.00000 
92.51000, 258.00000, 30408.00000 
92.56000, 258.00000, 31016.00000 
92.61000, 259.00000, 30608.00000 
92.66000, 260.00000, 30384.00000 
92.71000, 261.00000, 29620.00000 
92.76000, 262.00000, 31158.00000 
92.81000, 262.00000, 28494.00000 
92.86000, 263.00000, 30824.00000 
92.91000, 263.00000, 30946.00000 
92.96000, 264.00000, 29604.00000 
93.01000, 266.00000, 28622.00000 
93.06000, 266.00000, 28144.00000 
93.11000, 266.00000, 27730.00000 
93.16000, 266.00000, 23232.00000 
93.21000, 268.00000, 20648.00000 
93.26000, 272.00000, 20928.00000 
93.31000, 280.00000, 21654.00000 
93.36000, 287.00000, 21592.00000 
93.41000, 294.00000, 24290.00000 
93.46000, 300.00000, 24550.00000 
93.51000, 287.00000, 21952.00000 
93.56000, 266.00000, 21836.00000 
93.61000, 259.00000, 25286.00000 
93.66000, 257.00000, 25250.00000 
93.71000, 257.00000, 26700.00000 
93.76000, 258.00000, 30054.00000 
93.81000, 259.00000, 28638.00000 
93.86000, 259.00000, 30302.00000 
93.91000, 260.00000, 30556.00000 
93.96000, 261.00000, 29744.00000 
94.01000, 262.00000, 29462.00000 
94.06000, 264.00000, 31164.00000 
94.11000, 264.00000, 29118.00000 
94.16000, 264.00000, 29002.00000 
94.21000, 265.00000, 29380.00000 
94.26000, 266.00000, 28616.00000 
94.31000, 267.00000, 27388.00000 
94.36000, 268.00000, 27002.00000 
94.41000, 269.00000, 26878.00000 
94.46000, 268.00000, 25550.00000 
94.51000, 268.00000, 23002.00000 
94.56000, 274.00000, 22564.00000 
94.61000, 285.00000, 23156.00000 
94.66000, 293.00000, 23644.00000 
94.71000, 303.00000, 25164.00000 
94.76000, 310.00000, 24710.00000 
94.81000, 285.00000, 22868.00000 
94.86000, 264.00000, 24378.00000 
94.91000, 257.00000, 26242.00000 
94.96000, 255.00000, 26686.00000 
95.01000, 255.00000, 26280.00000 
95.06000, 256.00000, 30256.00000 
95.11000, 257.00000, 28738.00000 
95.16000, 257.00000, 30212.00000 
95.21000, 258.00000, 29550.00000 
95.26000, 259.00000, 29640.00000 
95.31000, 261.00000, 28846.00000 
95.36000, 262.00000, 29718.00000 
95.41000, 262.00000, 30454.00000 
95.46000, 262.00000, 30924.00000 
95.51000, 262.00000, 31828.00000 
95.56000, 263.00000, 32468.00000 
95.61000, 265.00000, 31276.00000 
95.66000, 267.00000, 27976.00000 
95.71000, 266.00000, 25740.00000 
95.76000, 266.00000, 22234.00000 
95.81000, 267.00000, 19632.00000 
95.86000, 270.00000, 19094.00000 
95.91000, 276.00000, 21346.00000 
95.96000, 283.00000, 21222.00000 
96.01000, 288.00000, 26278.00000 
96.06000, 297.00000, 29040.00000 
96.11000, 296.00000, 24452.00000 
96.16000, 277.00000, 22890.00000 
96.21000, 264.00000, 23544.00000 
96.26000, 258.00000, 22020.00000 
96.31000, 256.00000, 22400.00000 
96.36000, 256.00000, 26898.00000 
96.41000, 257.00000, 25346.00000 
96.46000, 257.00000, 26816.00000 
96.51000, 258.00000, 29416.00000 
96.56000, 258.00000, 32194.00000 
96.61000, 260.00000, 32036.00000 
96.66000, 262.00000, 32182.00000 
96.71000, 263.00000, 29292.00000 
96.76000, 263.00000, 28990.00000 
96.81000, 264.00000, 30594.00000 
96.86000, 266.00000, 30080.00000 
96.91000, 267.00000, 28650.00000 
96.96000, 265.00000, 26808.00000 
97.01000, 265.00000, 25554.00000 
97.06000, 268.00000, 26314.00000 
97.11000, 270.00000, 22698.00000 
97.16000, 272.00000, 19528.00000 
97.21000, 275.00000, 19092.00000 
97.26000, 278.00000, 24120.00000 
97.31000, 282.00000, 29492.00000 
97.36000, 291.00000, 26988.00000 
97.41000, 288.00000, 21474.00000 
97.46000, 271.00000, 22564.00000 
97.51000, 262.00000, 24492.00000 
97.56000, 258.00000, 26240.00000 
97.61000, 257.00000, 27794.00000 
97.66000, 257.00000, 30530.00000 
97.71000, 258.00000, 29166.00000 
97.76000, 258.00000, 29240.00000 
97.81000, 258.00000, 30324.00000 
97.86000, 259.00000, 31084.00000 
97.91000, 262.00000, 29074.00000 
97.96000, 266.00000, 28080.00000 
98.01000, 266.00000, 27458.00000 
98.06000, 265.00000, 27652.00000 
98.11000, 267.00000, 28462.00000 
98.16000, 269.00000, 28604.00000 
98.21000, 267.00000, 28908.00000 
98.26000, 266.00000, 28780.00000 
98.31000, 268.00000, 28924.00000 
98.36000, 270.00000, 24714.00000 
98.41000, 275.00000, 18406.00000 
98.46000, 283.00000, 19120.00000 
98.51000, 288.00000, 16586.00000 
98.56000, 287.00000, 23150.00000 
98.61000, 280.00000, 26506.00000 
98.66000, 269.00000, 22784.00000 
98.71000, 264.00000, 20660.00000 
98.76000, 260.00000, 22420.00000 
98.81000, 259.00000, 26512.00000 
98.86000, 259.00000, 29758.00000 
98.91000, 258.00000, 33088.00000 
98.96000, 259.00000, 35936.00000 
99.01000, 260.00000, 33630.00000 
99.06000, 260.00000, 35344.00000 
99.11000, 261.00000, 32896.00000 
99.16000, 263.00000, 29268.00000 
99.21000, 264.00000, 24838.00000 
99.26000, 265.00000, 26978.00000 
99.31000, 267.00000, 25102.00000 
99.36000, 269.00000, 25082.00000 
99.41000, 272.00000, 27092.00000 
99.46000, 272.00000, 29906.00000 
99.51000, 269.00000, 30534.00000 
99.56000, 268.00000, 29544.00000 
99.61000, 267.00000, 28354.00000 
99.66000, 269.00000, 28470.00000 
99.71000, 269.00000, 24412.00000 
99.76000, 274.00000, 20312.00000 
99.81000, 283.00000, 20822.00000 
99.86000, 290.00000, 20858.00000 
99.91000, 295.00000, 26542.00000 
99.96000, 304.00000, 27740.00000 
100.01000, 305.00000, 25698.00000 
100.06000, 280.00000, 21082.00000 
100.11000, 266.00000, 21808.00000 
100.16000, 258.00000, 23684.00000 
100.21000, 256.00000, 26024.00000 
100.26000, 254.00000, 28522.00000 
100.31000, 255.00000, 31810.00000 
100.36000, 258.00000, 30348.00000 
100.41000, 258.00000, 30874.00000 
100.46000, 258.00000, 30934.00000 
100.51000, 259.00000, 29856.00000 
100.56000, 261.00000, 31026.00000 
100.61000, 263.00000, 31294.00000 
100.66000, 263.00000, 29836.00000 
100.71000, 263.00000, 29028.00000 
100.76000, 264.00000, 28832.00000 
100.81000, 266.00000, 28658.00000 
100.86000, 269.00000, 28476.00000 
100.91000, 268.00000, 27904.00000 
100.96000, 268.00000, 27606.00000 
101.01000, 271.00000, 26920.00000 
101.06000, 271.00000, 23614.00000 
101.11000, 274.00000, 23680.00000 
101.16000, 279.00000, 25538.00000 
101.21000, 284.00000, 22972.00000 
101.26000, 285.00000, 24972.00000 
101.31000, 284.00000, 26164.00000 
101.36000, 285.00000, 23282.00000 
101.41000, 273.00000, 20936.00000 
