t, reading, IMUVal 
46.10000, 268.00000, 23026.00000 
46.15000, 268.00000, 22634.00000 
46.20000, 268.00000, 22706.00000 
46.25000, 268.00000, 22400.00000 
46.30000, 268.00000, 22108.00000 
46.35000, 268.00000, 21984.00000 
46.40000, 268.00000, 21892.00000 
46.45000, 268.00000, 22006.00000 
46.50000, 268.00000, 22460.00000 
46.55000, 268.00000, 22270.00000 
46.60000, 268.00000, 22792.00000 
46.65000, 268.00000, 22984.00000 
46.70000, 268.00000, 22538.00000 
46.75000, 268.00000, 22714.00000 
46.80000, 268.00000, 22930.00000 
46.85000, 267.00000, 23104.00000 
46.90000, 267.00000, 22978.00000 
46.95000, 267.00000, 22196.00000 
47.00000, 267.00000, 22790.00000 
47.05000, 267.00000, 22502.00000 
47.10000, 267.00000, 23040.00000 
47.15000, 267.00000, 23720.00000 
47.20000, 267.00000, 22986.00000 
47.25000, 267.00000, 23032.00000 
47.30000, 267.00000, 23238.00000 
47.35000, 267.00000, 23626.00000 
47.40000, 267.00000, 22946.00000 
47.45000, 267.00000, 22828.00000 
47.50000, 267.00000, 23182.00000 
47.55000, 267.00000, 23190.00000 
47.60000, 267.00000, 23670.00000 
47.65000, 267.00000, 23330.00000 
47.70000, 267.00000, 22874.00000 
47.75000, 267.00000, 22972.00000 
47.80000, 267.00000, 22980.00000 
47.85000, 267.00000, 23444.00000 
47.90000, 267.00000, 23544.00000 
47.95000, 267.00000, 23316.00000 
48.00000, 267.00000, 23098.00000 
48.05000, 267.00000, 23160.00000 
48.10000, 267.00000, 23372.00000 
48.15000, 267.00000, 23268.00000 
48.20000, 267.00000, 23318.00000 
48.25000, 267.00000, 23386.00000 
48.30000, 267.00000, 23320.00000 
48.35000, 267.00000, 23088.00000 
48.40000, 267.00000, 23124.00000 
48.45000, 267.00000, 23532.00000 
48.50000, 267.00000, 23382.00000 
48.55000, 267.00000, 23396.00000 
48.60000, 267.00000, 23162.00000 
48.65000, 267.00000, 23090.00000 
48.70000, 267.00000, 23408.00000 
48.75000, 267.00000, 23218.00000 
48.80000, 267.00000, 23676.00000 
48.85000, 267.00000, 23074.00000 
48.90000, 267.00000, 23004.00000 
48.95000, 267.00000, 23430.00000 
49.00000, 267.00000, 23558.00000 
49.05000, 267.00000, 23242.00000 
49.10000, 267.00000, 23084.00000 
49.15000, 267.00000, 23102.00000 
49.20000, 267.00000, 23368.00000 
49.25000, 267.00000, 23458.00000 
49.30000, 267.00000, 23336.00000 
49.35000, 267.00000, 23350.00000 
49.40000, 267.00000, 23130.00000 
49.45000, 267.00000, 23136.00000 
49.50000, 267.00000, 23218.00000 
49.55000, 267.00000, 23386.00000 
49.60000, 267.00000, 23454.00000 
49.65000, 267.00000, 23206.00000 
49.70000, 267.00000, 23308.00000 
49.75000, 267.00000, 23190.00000 
49.80000, 267.00000, 23168.00000 
49.85000, 267.00000, 23232.00000 
49.90000, 267.00000, 23338.00000 
49.95000, 267.00000, 23378.00000 
50.00000, 267.00000, 23218.00000 
50.05000, 267.00000, 23126.00000 
50.10000, 267.00000, 23260.00000 
50.15000, 267.00000, 23172.00000 
50.20000, 267.00000, 23218.00000 
50.25000, 267.00000, 23118.00000 
50.30000, 267.00000, 23150.00000 
50.35000, 267.00000, 23248.00000 
50.40000, 267.00000, 23224.00000 
50.45000, 267.00000, 23214.00000 
50.50000, 267.00000, 23106.00000 
50.55000, 267.00000, 23174.00000 
50.60000, 267.00000, 23222.00000 
50.65000, 267.00000, 23148.00000 
50.70000, 267.00000, 23188.00000 
50.75000, 267.00000, 23222.00000 
50.80000, 267.00000, 23278.00000 
50.85000, 267.00000, 23226.00000 
50.90000, 267.00000, 23180.00000 
50.95000, 267.00000, 23086.00000 
51.00000, 267.00000, 23202.00000 
51.05000, 267.00000, 23172.00000 
51.10000, 267.00000, 23224.00000 
51.15000, 267.00000, 23154.00000 
51.20000, 267.00000, 23272.00000 
51.25000, 267.00000, 23004.00000 
51.30000, 267.00000, 23138.00000 
51.35000, 267.00000, 23154.00000 
51.40000, 267.00000, 23082.00000 
51.45000, 267.00000, 23480.00000 
51.50000, 267.00000, 23052.00000 
51.55000, 267.00000, 22870.00000 
51.60000, 267.00000, 23398.00000 
51.65000, 267.00000, 23124.00000 
51.70000, 267.00000, 22932.00000 
51.75000, 267.00000, 23126.00000 
51.80000, 267.00000, 23270.00000 
51.85000, 267.00000, 23214.00000 
51.90000, 267.00000, 23060.00000 
51.95000, 267.00000, 23026.00000 
52.00000, 267.00000, 23320.00000 
52.05000, 267.00000, 23158.00000 
52.10000, 267.00000, 23284.00000 
52.15000, 267.00000, 23074.00000 
52.20000, 267.00000, 23078.00000 
52.25000, 267.00000, 22806.00000 
52.30000, 267.00000, 23150.00000 
52.35000, 267.00000, 23198.00000 
52.40000, 267.00000, 23496.00000 
52.45000, 267.00000, 23008.00000 
52.50000, 267.00000, 23132.00000 
52.55000, 267.00000, 23010.00000 
52.60000, 267.00000, 23174.00000 
52.65000, 267.00000, 23098.00000 
52.70000, 267.00000, 23206.00000 
52.75000, 267.00000, 23244.00000 
52.80000, 267.00000, 22868.00000 
52.85000, 267.00000, 22976.00000 
52.90000, 267.00000, 23234.00000 
52.95000, 267.00000, 23024.00000 
53.00000, 267.00000, 23210.00000 
53.05000, 267.00000, 23224.00000 
53.10000, 267.00000, 22994.00000 
53.15000, 267.00000, 23230.00000 
53.20000, 267.00000, 23004.00000 
53.25000, 267.00000, 23110.00000 
53.30000, 267.00000, 22950.00000 
53.35000, 267.00000, 23144.00000 
53.40000, 267.00000, 23200.00000 
53.45000, 267.00000, 22870.00000 
53.50000, 267.00000, 23240.00000 
53.55000, 267.00000, 22998.00000 
53.60000, 267.00000, 23196.00000 
53.65000, 267.00000, 22924.00000 
53.70000, 267.00000, 23134.00000 
53.75000, 267.00000, 23208.00000 
53.80000, 267.00000, 23138.00000 
53.85000, 267.00000, 22872.00000 
53.90000, 267.00000, 22792.00000 
53.95000, 267.00000, 22160.00000 
54.00000, 267.00000, 22916.00000 
54.05000, 267.00000, 22616.00000 
54.10000, 267.00000, 23158.00000 
54.15000, 267.00000, 23666.00000 
54.20000, 267.00000, 24692.00000 
54.25000, 267.00000, 23846.00000 
54.30000, 267.00000, 24882.00000 
54.35000, 267.00000, 23590.00000 
54.40000, 268.00000, 23096.00000 
54.45000, 268.00000, 23680.00000 
54.50000, 268.00000, 23784.00000 
54.55000, 268.00000, 24504.00000 
54.60000, 268.00000, 25470.00000 
54.65000, 268.00000, 25556.00000 
54.70000, 268.00000, 25824.00000 
54.75000, 268.00000, 26230.00000 
54.80000, 268.00000, 26102.00000 
54.85000, 268.00000, 26358.00000 
54.90000, 268.00000, 27912.00000 
54.95000, 268.00000, 27122.00000 
55.00000, 268.00000, 27734.00000 
55.05000, 268.00000, 30026.00000 
55.10000, 268.00000, 28634.00000 
55.15000, 268.00000, 26510.00000 
55.20000, 268.00000, 29264.00000 
55.25000, 268.00000, 25888.00000 
55.30000, 267.00000, 24280.00000 
55.35000, 267.00000, 24646.00000 
55.40000, 267.00000, 25670.00000 
55.45000, 267.00000, 27096.00000 
55.50000, 267.00000, 26558.00000 
55.55000, 267.00000, 23846.00000 
55.60000, 267.00000, 25946.00000 
55.65000, 267.00000, 25510.00000 
55.70000, 267.00000, 25162.00000 
55.75000, 267.00000, 24756.00000 
55.80000, 267.00000, 24572.00000 
55.85000, 267.00000, 24414.00000 
55.90000, 267.00000, 25172.00000 
55.95000, 267.00000, 24202.00000 
56.00000, 267.00000, 24282.00000 
56.05000, 267.00000, 24804.00000 
56.10000, 267.00000, 24684.00000 
56.15000, 267.00000, 24248.00000 
56.20000, 267.00000, 24890.00000 
56.25000, 267.00000, 24458.00000 
56.30000, 267.00000, 25024.00000 
56.35000, 267.00000, 24312.00000 
56.40000, 267.00000, 24576.00000 
56.45000, 267.00000, 25538.00000 
56.50000, 267.00000, 23726.00000 
56.55000, 267.00000, 24724.00000 
56.60000, 267.00000, 23638.00000 
56.65000, 267.00000, 24958.00000 
56.70000, 267.00000, 24570.00000 
56.75000, 267.00000, 24150.00000 
56.80000, 267.00000, 24242.00000 
56.85000, 267.00000, 24776.00000 
56.90000, 267.00000, 24768.00000 
56.95000, 267.00000, 24684.00000 
57.00000, 267.00000, 25296.00000 
57.05000, 267.00000, 25138.00000 
57.10000, 267.00000, 24226.00000 
57.15000, 267.00000, 24746.00000 
57.20000, 267.00000, 23872.00000 
57.25000, 267.00000, 23540.00000 
57.30000, 267.00000, 23674.00000 
57.35000, 267.00000, 24688.00000 
57.40000, 267.00000, 25174.00000 
57.45000, 267.00000, 24906.00000 
57.50000, 267.00000, 24908.00000 
57.55000, 267.00000, 25246.00000 
57.60000, 267.00000, 24978.00000 
57.65000, 267.00000, 23728.00000 
57.70000, 267.00000, 23890.00000 
57.75000, 267.00000, 24690.00000 
57.80000, 267.00000, 23300.00000 
57.85000, 267.00000, 24024.00000 
57.90000, 267.00000, 24026.00000 
57.95000, 267.00000, 24612.00000 
58.00000, 267.00000, 24206.00000 
58.05000, 267.00000, 23938.00000 
58.10000, 267.00000, 23900.00000 
58.15000, 267.00000, 24384.00000 
58.20000, 267.00000, 24282.00000 
58.25000, 267.00000, 23864.00000 
58.30000, 267.00000, 24298.00000 
58.35000, 267.00000, 24234.00000 
58.40000, 267.00000, 23888.00000 
58.45000, 267.00000, 24128.00000 
58.50000, 267.00000, 23962.00000 
58.55000, 267.00000, 24252.00000 
58.60000, 267.00000, 24250.00000 
58.65000, 267.00000, 24722.00000 
58.70000, 267.00000, 24296.00000 
58.75000, 267.00000, 24438.00000 
58.80000, 267.00000, 24182.00000 
58.85000, 267.00000, 24510.00000 
58.90000, 267.00000, 23870.00000 
58.95000, 267.00000, 23672.00000 
59.00000, 267.00000, 24148.00000 
59.05000, 267.00000, 23856.00000 
59.10000, 267.00000, 22972.00000 
59.15000, 267.00000, 23470.00000 
59.20000, 267.00000, 23342.00000 
59.25000, 267.00000, 23886.00000 
59.30000, 267.00000, 23078.00000 
59.35000, 267.00000, 24066.00000 
59.40000, 267.00000, 23796.00000 
59.45000, 267.00000, 22896.00000 
59.50000, 267.00000, 23300.00000 
59.55000, 267.00000, 25232.00000 
59.60000, 267.00000, 23618.00000 
59.65000, 267.00000, 23448.00000 
59.70000, 267.00000, 24320.00000 
59.75000, 267.00000, 23140.00000 
59.80000, 267.00000, 24416.00000 
59.85000, 267.00000, 23560.00000 
59.90000, 267.00000, 23868.00000 
59.95000, 267.00000, 23870.00000 
60.00000, 267.00000, 23986.00000 
60.05000, 267.00000, 24012.00000 
60.10000, 267.00000, 23748.00000 
60.15000, 267.00000, 23534.00000 
60.20000, 267.00000, 23894.00000 
60.25000, 267.00000, 24104.00000 
60.30000, 267.00000, 23852.00000 
60.35000, 267.00000, 23956.00000 
60.40000, 267.00000, 23714.00000 
60.45000, 267.00000, 24214.00000 
60.50000, 267.00000, 22790.00000 
60.55000, 267.00000, 24064.00000 
60.60000, 267.00000, 24052.00000 
60.65000, 267.00000, 24220.00000 
60.70000, 267.00000, 22984.00000 
60.75000, 267.00000, 23782.00000 
60.80000, 267.00000, 23788.00000 
60.85000, 267.00000, 24016.00000 
60.90000, 267.00000, 23642.00000 
60.95000, 267.00000, 23726.00000 
61.00000, 267.00000, 24036.00000 
61.05000, 267.00000, 23860.00000 
61.10000, 267.00000, 23680.00000 
61.15000, 267.00000, 24036.00000 
61.20000, 267.00000, 24034.00000 
61.25000, 267.00000, 23400.00000 
61.30000, 267.00000, 24078.00000 
61.35000, 267.00000, 23880.00000 
61.40000, 267.00000, 23474.00000 
61.45000, 267.00000, 24070.00000 
61.50000, 267.00000, 23696.00000 
61.55000, 267.00000, 23840.00000 
61.60000, 267.00000, 24252.00000 
61.65000, 267.00000, 23868.00000 
61.70000, 267.00000, 23890.00000 
61.75000, 267.00000, 24382.00000 
61.80000, 267.00000, 23924.00000 
61.85000, 267.00000, 23652.00000 
61.90000, 267.00000, 23842.00000 
61.95000, 267.00000, 24042.00000 
62.00000, 267.00000, 23614.00000 
62.05000, 267.00000, 24004.00000 
62.10000, 267.00000, 23914.00000 
62.15000, 267.00000, 23910.00000 
62.20000, 267.00000, 24036.00000 
62.25000, 267.00000, 24220.00000 
62.30000, 267.00000, 24188.00000 
62.35000, 267.00000, 24076.00000 
62.40000, 267.00000, 23636.00000 
62.45000, 267.00000, 24192.00000 
62.50000, 267.00000, 23870.00000 
62.55000, 267.00000, 23994.00000 
62.60000, 267.00000, 24074.00000 
62.65000, 267.00000, 23896.00000 
62.70000, 267.00000, 23776.00000 
62.75000, 267.00000, 23402.00000 
62.80000, 267.00000, 23156.00000 
62.85000, 267.00000, 24590.00000 
62.90000, 267.00000, 23526.00000 
62.95000, 267.00000, 22962.00000 
63.00000, 267.00000, 23538.00000 
63.05000, 267.00000, 25128.00000 
63.10000, 267.00000, 23290.00000 
63.15000, 267.00000, 23450.00000 
63.20000, 267.00000, 24128.00000 
63.25000, 267.00000, 23724.00000 
63.30000, 267.00000, 23742.00000 
63.35000, 267.00000, 23612.00000 
63.40000, 267.00000, 23904.00000 
63.45000, 267.00000, 23572.00000 
63.50000, 267.00000, 23710.00000 
63.55000, 267.00000, 23828.00000 
63.60000, 267.00000, 23928.00000 
63.65000, 267.00000, 23418.00000 
63.70000, 267.00000, 24072.00000 
63.75000, 267.00000, 23534.00000 
63.80000, 267.00000, 23630.00000 
63.85000, 267.00000, 23856.00000 
63.90000, 267.00000, 24518.00000 
63.95000, 267.00000, 23242.00000 
64.00000, 267.00000, 23566.00000 
64.05000, 267.00000, 23568.00000 
64.10000, 267.00000, 24096.00000 
64.15000, 267.00000, 23150.00000 
64.20000, 267.00000, 23418.00000 
64.25000, 267.00000, 24010.00000 
64.30000, 267.00000, 23730.00000 
64.35000, 267.00000, 22918.00000 
64.40000, 267.00000, 23648.00000 
64.45000, 267.00000, 23770.00000 
64.50000, 267.00000, 24168.00000 
64.55000, 267.00000, 23358.00000 
64.60000, 267.00000, 23732.00000 
64.65000, 267.00000, 23978.00000 
64.70000, 267.00000, 23412.00000 
64.75000, 267.00000, 23802.00000 
64.80000, 267.00000, 24462.00000 
64.85000, 267.00000, 23976.00000 
64.90000, 267.00000, 22758.00000 
64.95000, 267.00000, 23154.00000 
65.00000, 267.00000, 21246.00000 
65.05000, 267.00000, 20332.00000 
65.10000, 267.00000, 21054.00000 
65.15000, 267.00000, 20268.00000 
65.20000, 267.00000, 20200.00000 
65.25000, 267.00000, 20090.00000 
65.30000, 267.00000, 20362.00000 
65.35000, 267.00000, 22422.00000 
65.40000, 267.00000, 26360.00000 
65.46000, 267.00000, 28060.00000 
65.50000, 266.00000, 28138.00000 
65.56000, 266.00000, 27678.00000 
65.61000, 266.00000, 25246.00000 
65.66000, 266.00000, 25134.00000 
65.71000, 266.00000, 24712.00000 
65.76000, 266.00000, 25120.00000 
65.81000, 266.00000, 26882.00000 
65.86000, 266.00000, 25122.00000 
65.91000, 266.00000, 23526.00000 
65.96000, 266.00000, 24076.00000 
66.01000, 266.00000, 24350.00000 
66.06000, 266.00000, 24962.00000 
66.11000, 266.00000, 22978.00000 
66.16000, 266.00000, 22644.00000 
66.21000, 267.00000, 24390.00000 
66.26000, 267.00000, 22834.00000 
66.31000, 267.00000, 22888.00000 
66.36000, 267.00000, 24992.00000 
66.41000, 267.00000, 23050.00000 
66.46000, 267.00000, 23444.00000 
66.51000, 267.00000, 23666.00000 
66.56000, 267.00000, 23458.00000 
66.61000, 267.00000, 23628.00000 
66.66000, 267.00000, 23846.00000 
66.71000, 267.00000, 24380.00000 
66.76000, 267.00000, 23918.00000 
66.81000, 267.00000, 24234.00000 
66.86000, 267.00000, 22908.00000 
66.91000, 267.00000, 23790.00000 
66.96000, 267.00000, 22796.00000 
67.01000, 267.00000, 23552.00000 
67.06000, 267.00000, 22876.00000 
67.11000, 267.00000, 23980.00000 
67.16000, 267.00000, 23502.00000 
67.21000, 267.00000, 23334.00000 
67.26000, 267.00000, 23428.00000 
67.31000, 267.00000, 23940.00000 
67.36000, 267.00000, 23774.00000 
67.41000, 267.00000, 23480.00000 
67.46000, 267.00000, 23942.00000 
67.51000, 267.00000, 23562.00000 
67.56000, 267.00000, 23052.00000 
67.61000, 267.00000, 23638.00000 
67.66000, 267.00000, 23778.00000 
67.71000, 267.00000, 24132.00000 
67.76000, 267.00000, 23578.00000 
67.81000, 267.00000, 23584.00000 
67.86000, 267.00000, 23606.00000 
67.91000, 267.00000, 23468.00000 
67.96000, 267.00000, 22924.00000 
68.01000, 267.00000, 23948.00000 
68.06000, 267.00000, 23512.00000 
68.11000, 267.00000, 24370.00000 
68.16000, 267.00000, 24024.00000 
68.21000, 267.00000, 23576.00000 
68.26000, 267.00000, 23032.00000 
68.31000, 267.00000, 24028.00000 
68.36000, 267.00000, 22930.00000 
68.41000, 267.00000, 24196.00000 
68.46000, 267.00000, 23776.00000 
68.51000, 267.00000, 23288.00000 
68.56000, 267.00000, 24364.00000 
68.61000, 267.00000, 23192.00000 
68.66000, 267.00000, 24042.00000 
68.71000, 267.00000, 23922.00000 
68.76000, 267.00000, 23758.00000 
68.81000, 267.00000, 23846.00000 
68.86000, 267.00000, 23724.00000 
68.91000, 267.00000, 23752.00000 
68.96000, 267.00000, 23950.00000 
69.01000, 267.00000, 23904.00000 
69.06000, 267.00000, 23612.00000 
69.11000, 267.00000, 23648.00000 
69.16000, 267.00000, 23842.00000 
69.21000, 267.00000, 23838.00000 
69.26000, 267.00000, 24062.00000 
69.31000, 267.00000, 23726.00000 
69.36000, 267.00000, 24036.00000 
69.41000, 267.00000, 23762.00000 
69.46000, 267.00000, 23858.00000 
69.51000, 267.00000, 23940.00000 
69.56000, 267.00000, 24300.00000 
69.61000, 267.00000, 24054.00000 
69.66000, 267.00000, 24132.00000 
69.71000, 267.00000, 24084.00000 
69.76000, 267.00000, 23536.00000 
69.81000, 267.00000, 24466.00000 
69.86000, 267.00000, 23438.00000 
69.91000, 267.00000, 24242.00000 
69.96000, 267.00000, 23902.00000 
70.01000, 267.00000, 24786.00000 
70.06000, 267.00000, 23496.00000 
70.11000, 267.00000, 23490.00000 
70.16000, 267.00000, 23800.00000 
70.21000, 267.00000, 23538.00000 
70.26000, 267.00000, 23884.00000 
70.31000, 267.00000, 23996.00000 
70.36000, 267.00000, 23646.00000 
70.41000, 267.00000, 24056.00000 
70.46000, 267.00000, 23382.00000 
70.51000, 267.00000, 23650.00000 
70.56000, 267.00000, 23868.00000 
70.61000, 267.00000, 23732.00000 
70.66000, 267.00000, 23972.00000 
70.71000, 267.00000, 23640.00000 
70.76000, 267.00000, 23722.00000 
70.81000, 267.00000, 24064.00000 
70.86000, 267.00000, 24198.00000 
70.91000, 267.00000, 22660.00000 
70.96000, 267.00000, 24646.00000 
71.01000, 267.00000, 23458.00000 
71.06000, 267.00000, 23722.00000 
71.11000, 267.00000, 23768.00000 
71.16000, 267.00000, 23416.00000 
71.21000, 267.00000, 23750.00000 
71.26000, 267.00000, 23670.00000 
71.31000, 267.00000, 23868.00000 
71.36000, 267.00000, 23602.00000 
71.41000, 267.00000, 23818.00000 
71.46000, 267.00000, 23698.00000 
71.51000, 267.00000, 23666.00000 
71.56000, 267.00000, 24222.00000 
71.61000, 268.00000, 21966.00000 
71.66000, 267.00000, 23930.00000 
71.71000, 267.00000, 24394.00000 
71.76000, 267.00000, 22526.00000 
71.81000, 267.00000, 23674.00000 
71.86000, 267.00000, 23576.00000 
71.91000, 267.00000, 23252.00000 
71.96000, 267.00000, 24090.00000 
72.01000, 267.00000, 23578.00000 
72.06000, 267.00000, 23680.00000 
72.11000, 267.00000, 23744.00000 
72.16000, 267.00000, 23718.00000 
72.21000, 267.00000, 24396.00000 
72.26000, 267.00000, 24180.00000 
72.31000, 267.00000, 23924.00000 
72.36000, 267.00000, 23800.00000 
72.41000, 267.00000, 23108.00000 
72.46000, 266.00000, 25124.00000 
72.51000, 266.00000, 23700.00000 
72.56000, 266.00000, 23136.00000 
72.61000, 266.00000, 23902.00000 
72.66000, 266.00000, 23876.00000 
72.71000, 266.00000, 23970.00000 
72.76000, 266.00000, 23534.00000 
72.81000, 267.00000, 24832.00000 
72.86000, 267.00000, 23210.00000 
72.91000, 266.00000, 25042.00000 
72.96000, 266.00000, 22498.00000 
73.01000, 266.00000, 24036.00000 
73.06000, 266.00000, 23834.00000 
73.11000, 266.00000, 24040.00000 
73.16000, 266.00000, 23806.00000 
73.21000, 266.00000, 23510.00000 
73.26000, 266.00000, 24096.00000 
73.31000, 266.00000, 23786.00000 
73.36000, 266.00000, 24130.00000 
73.41000, 267.00000, 24336.00000 
73.46000, 267.00000, 25714.00000 
73.51000, 266.00000, 23752.00000 
73.56000, 266.00000, 25276.00000 
73.61000, 266.00000, 21890.00000 
73.66000, 266.00000, 23572.00000 
73.71000, 266.00000, 23618.00000 
73.76000, 266.00000, 24186.00000 
73.81000, 266.00000, 23408.00000 
73.86000, 266.00000, 23602.00000 
73.91000, 266.00000, 23910.00000 
73.96000, 266.00000, 23218.00000 
74.01000, 266.00000, 24674.00000 
74.06000, 267.00000, 22512.00000 
74.11000, 266.00000, 23948.00000 
74.16000, 266.00000, 23640.00000 
74.21000, 266.00000, 22272.00000 
74.26000, 266.00000, 24812.00000 
74.31000, 266.00000, 23616.00000 
74.36000, 266.00000, 24174.00000 
74.41000, 266.00000, 23238.00000 
74.46000, 266.00000, 23764.00000 
74.51000, 266.00000, 23922.00000 
74.56000, 266.00000, 23750.00000 
74.61000, 266.00000, 24164.00000 
74.66000, 266.00000, 24090.00000 
74.71000, 267.00000, 23142.00000 
74.76000, 266.00000, 23102.00000 
74.81000, 266.00000, 25688.00000 
74.86000, 266.00000, 21968.00000 
74.91000, 266.00000, 23512.00000 
74.96000, 266.00000, 23938.00000 
75.01000, 266.00000, 24306.00000 
75.06000, 266.00000, 23338.00000 
75.11000, 266.00000, 23846.00000 
75.16000, 266.00000, 24124.00000 
75.21000, 266.00000, 23706.00000 
75.26000, 266.00000, 23892.00000 
75.31000, 266.00000, 24214.00000 
75.36000, 266.00000, 23494.00000 
75.41000, 266.00000, 22602.00000 
75.46000, 266.00000, 24652.00000 
75.51000, 266.00000, 23428.00000 
75.56000, 267.00000, 23734.00000 
75.61000, 266.00000, 23834.00000 
75.66000, 266.00000, 23566.00000 
75.71000, 266.00000, 23210.00000 
75.76000, 266.00000, 23330.00000 
75.81000, 266.00000, 23984.00000 
75.86000, 266.00000, 24294.00000 
75.91000, 265.00000, 23996.00000 
75.96000, 266.00000, 24476.00000 
76.01000, 266.00000, 23436.00000 
76.06000, 266.00000, 22862.00000 
76.11000, 266.00000, 23640.00000 
76.16000, 265.00000, 23944.00000 
76.21000, 265.00000, 23864.00000 
76.26000, 265.00000, 24364.00000 
76.31000, 265.00000, 23574.00000 
76.36000, 265.00000, 24096.00000 
76.41000, 266.00000, 23702.00000 
76.46000, 266.00000, 24454.00000 
76.51000, 266.00000, 23354.00000 
76.56000, 266.00000, 23644.00000 
76.61000, 265.00000, 22766.00000 
76.66000, 265.00000, 23678.00000 
76.71000, 265.00000, 24154.00000 
76.76000, 265.00000, 24316.00000 
76.81000, 266.00000, 23892.00000 
76.86000, 266.00000, 23366.00000 
76.91000, 266.00000, 23990.00000 
76.96000, 266.00000, 23366.00000 
77.01000, 266.00000, 23486.00000 
77.06000, 266.00000, 23762.00000 
77.11000, 266.00000, 24374.00000 
77.16000, 266.00000, 23966.00000 
77.21000, 266.00000, 24038.00000 
77.26000, 266.00000, 22018.00000 
77.31000, 266.00000, 24212.00000 
77.36000, 266.00000, 24300.00000 
77.41000, 266.00000, 22612.00000 
77.46000, 266.00000, 22736.00000 
77.51000, 266.00000, 24258.00000 
77.56000, 266.00000, 23792.00000 
77.61000, 266.00000, 23064.00000 
77.66000, 266.00000, 24216.00000 
77.71000, 266.00000, 24820.00000 
77.76000, 267.00000, 22472.00000 
77.81000, 266.00000, 23226.00000 
77.86000, 266.00000, 25190.00000 
77.91000, 266.00000, 23084.00000 
77.96000, 266.00000, 23498.00000 
78.01000, 266.00000, 22912.00000 
78.06000, 266.00000, 24138.00000 
78.11000, 266.00000, 24046.00000 
78.16000, 266.00000, 23004.00000 
78.21000, 266.00000, 23634.00000 
78.26000, 267.00000, 22562.00000 
78.31000, 266.00000, 22988.00000 
78.36000, 266.00000, 24952.00000 
78.41000, 266.00000, 22420.00000 
78.46000, 266.00000, 23850.00000 
78.51000, 266.00000, 23362.00000 
78.56000, 266.00000, 23354.00000 
78.61000, 266.00000, 24410.00000 
78.66000, 266.00000, 23640.00000 
78.71000, 266.00000, 23594.00000 
78.76000, 266.00000, 24224.00000 
78.81000, 266.00000, 24366.00000 
78.86000, 267.00000, 23874.00000 
78.91000, 266.00000, 23306.00000 
78.96000, 266.00000, 24390.00000 
79.01000, 266.00000, 23448.00000 
79.06000, 266.00000, 24684.00000 
79.11000, 266.00000, 23838.00000 
79.16000, 266.00000, 24610.00000 
79.21000, 266.00000, 23352.00000 
79.26000, 266.00000, 23912.00000 
79.31000, 266.00000, 24336.00000 
79.36000, 266.00000, 23524.00000 
79.41000, 266.00000, 23674.00000 
79.46000, 266.00000, 23950.00000 
79.51000, 266.00000, 24216.00000 
79.56000, 266.00000, 23412.00000 
79.61000, 266.00000, 24094.00000 
79.66000, 266.00000, 24238.00000 
79.71000, 266.00000, 23120.00000 
79.76000, 266.00000, 24082.00000 
79.81000, 266.00000, 24362.00000 
79.86000, 266.00000, 23848.00000 
79.91000, 266.00000, 24154.00000 
79.96000, 267.00000, 22900.00000 
80.01000, 267.00000, 24724.00000 
80.06000, 267.00000, 24042.00000 
80.11000, 267.00000, 24186.00000 
80.16000, 267.00000, 23336.00000 
80.21000, 266.00000, 23764.00000 
80.26000, 266.00000, 23414.00000 
80.31000, 266.00000, 24020.00000 
80.36000, 266.00000, 23294.00000 
80.41000, 266.00000, 23840.00000 
80.46000, 266.00000, 24258.00000 
80.51000, 266.00000, 23640.00000 
80.56000, 266.00000, 24242.00000 
80.61000, 266.00000, 23584.00000 
80.66000, 266.00000, 23974.00000 
80.71000, 266.00000, 23642.00000 
80.76000, 266.00000, 23940.00000 
80.81000, 266.00000, 24178.00000 
80.86000, 266.00000, 23554.00000 
80.91000, 266.00000, 24026.00000 
80.96000, 266.00000, 23580.00000 
81.01000, 266.00000, 23544.00000 
81.06000, 266.00000, 24376.00000 
81.11000, 266.00000, 23842.00000 
81.16000, 266.00000, 23910.00000 
81.21000, 266.00000, 23260.00000 
81.26000, 266.00000, 24226.00000 
81.31000, 266.00000, 24196.00000 
81.36000, 266.00000, 23782.00000 
81.41000, 266.00000, 23870.00000 
81.46000, 266.00000, 23356.00000 
81.51000, 266.00000, 23564.00000 
81.56000, 266.00000, 24076.00000 
81.61000, 266.00000, 23806.00000 
81.66000, 266.00000, 23926.00000 
81.71000, 266.00000, 24166.00000 
81.76000, 266.00000, 23748.00000 
81.81000, 266.00000, 23516.00000 
81.86000, 266.00000, 23988.00000 
81.91000, 266.00000, 23608.00000 
81.96000, 266.00000, 23940.00000 
82.01000, 266.00000, 23832.00000 
82.06000, 266.00000, 23986.00000 
82.11000, 266.00000, 24084.00000 
82.16000, 266.00000, 23874.00000 
82.21000, 266.00000, 23836.00000 
82.26000, 266.00000, 23914.00000 
82.31000, 266.00000, 24204.00000 
82.36000, 267.00000, 24082.00000 
82.41000, 267.00000, 24330.00000 
82.46000, 266.00000, 24178.00000 
82.51000, 266.00000, 22558.00000 
82.56000, 266.00000, 24214.00000 
82.61000, 266.00000, 23972.00000 
82.66000, 266.00000, 23586.00000 
82.71000, 266.00000, 24154.00000 
82.76000, 266.00000, 24300.00000 
82.81000, 266.00000, 23766.00000 
82.86000, 266.00000, 22948.00000 
